	target_text	input_text	prefix
32752	gain  -  yet another version . pear and apple are fair enough ,  but where the hell do i get rhubarb juice ? sainsburys .  .  . waitrose .  .  . tesco .  .  . cawston press i think is the brand . nice apple and ginger ,  and a beetroot too . i think . i've been eating fresh muesli for over a decade and besides any health benefits  -  it's just plain delicious . but ,  i don't understand why you would soak it in apple juice ? seems weird ,  unhealthy and just gross . cup of rolled oats ,  soak overnight or at least hours in cup of waterchopped bananagrated granny - smith apple no skin or core ,  though i guess you could ? tablespoon sunflower seedstablespoon some other chopped nutmix ,  then top with fresh berries and honeybest is oats mixed with golden syrup ,  eaten straight out of the mixing bowl with the spoon you used to stir it . yum . looks great . just needs a bit of sugar ,  some chocolate chunks and a bit of food colouring and its good to go . red meat and nuts for breakfast ! with maybe a bit of oats on the side for 'movement' purposes ma	version press health hours top great bit bit food good bit side	expand
11067	e ground rules for the meeting . there's nothing worse than generating brilliant ideas that can't be implemented because they are beyond the resources or scope of the organization . implementation planning once you have your big idea or a few of them ,  since you should tender alternatives to the ultimate decision maker assess the risks associated with them and how you can effectively implement .  from concept to successful implementation . get a lot of ideas out on the table ,  uncritically ,  in what is known as divergence ,  and then converge on the best ideas to study . divergence and convergence must occur throughout each stage of the innovative thinking process for it to be fruitful . hot air . liberal arts faculties at canadian universities have not taught for decades . all they do is brainwash students with far - left ,  socialist nonsense . it's true ,  but people don't like to hear that . i moved here from working in a scottish university ,  mainly but not exclusively focused on teaching ,  where all staff w	meeting ideas ideas ideas study process students left people working university staff	expand
30619	ordeal .  httpt . fod . comtdbafdcx . jpgwatching england would be less of an ordeal if they played the one player who has consistently proven they can play football . michael carrick . a man with just england appearances to his name in years . since signing for united ,  he's played over games ,  and united have won league titles ,  and finished runner - up on two occasions by a margin of a combined point . for england ,  meanwhile ,  he has got england caps in that time . adam johnson has  . adam fucking johnson . james milner has  . how has this happened ? bulldog scott parker has caps in that period of time . despite being an absolute donkey and being retired for the last years ,  emile heskey has england caps in that period of time . even though he's an absolute train - wreck ,  michael owen has caps in that time . and the numbers keep on coming . theo walcott has a total of caps . peter crouch  . shaun wright - phillips  . matthew upson  . stewart downing  . aaron lennon  . jerma	england played play michael man england years united played united point england england time period time years england period time michael time	expand
27301	nt of organised religion without being an atheist . its also perfectly possible to be an atheist and see value to organised religion a position andrew brown seems to take and get quite a bit of flack overthe two are not essential to each other . hybridartifactsi see you are still struggling with absent ,  negative and positive beliefs and that a negative one can have a positive form and expression .  .  . and is not the same thing as an absent belief . so tell me how atheism takes a  " positive form and expression "  . absent beliefs are nearly impossible to even articulate .  they are just not on ones conceptual radar at all . hence the pirah who lack belief in god completely and cannot even relate to the idea of god  -  for them its a non - belief ,  an absent one . it just does not exist to them . juts as it is pretty much impossible for them to relate to the idea of god at all ,  it is also pretty much impossible for you not to  -  its on your radar . sorry ,  but you're wrong here . it's not on my radar . other people talk	position bit positive positive form thing takes positive form god idea god pretty idea god pretty people	expand
25117	ver reason ,  are not 'good' at it whatever this means . in my experience enjoyable sex is with someone who you like ,  makes you laugh ,  you fancy and you feel comfortable with and they feel the same way too . i would say try not to overthink it ,  try internet dating to meet women you may want a relationship with and go from there . don't wear your virginity as some sort of black mark against you as it isn't . you don't have to tell people ,  you may just suggest that it's been a long time  -  in my experience for people in their s this is often true anyway . give it a go and you may have a pleasant surprise . why not ask him and be totally honest ? most people like directness and it cuts all the second guessing crap . honestly ,  did you at least kiss ?  and ?  what did it feel like ? i wouldn't call someone a boyfriend after dates and no sex . besides ,  you should be able to talk openly about sex with someone you consider to be a boyfriend . you should be able to talk openly about sex with someone you consider to	means experience feel feel internet women people long time experience people give people feel call	expand
3450	 .  we love how matthew henry put it there commonly is  ,  and always ought to be  ,  an endeared affection between faithful ministers and those they beget in christ jesus through the gospel  .  they should love like parents and children  .  today  ,  if you want to be considered a spiritual father in the church then you should act like one by loving your children with truth spoken in love  .  but cowardly leaders arent anything new to the church  .  at a time of moral perversion and spiritual apostasy in israel the prophet ezekiel prophesied her priests have done violence to my law and have profaned my holy things  ;  they have made no distinction between the holy and the profane  ,  and they have not taught the difference between the unclean and the clean  ;  and they hide their eyes from my sabbaths  ,  and i am profaned among them ezekiel  .  what a relevant passage for todays spiritual leaders  .  matthew henry elaborated on this  ,  saying the priests  ,  who were teachers by o	love put love children today church act children love church time law things made	expand
29127	en using them and possessing them ? look ,  dude ,  hold on a second here before you get any further carried away attacking me . all i did was say to the other guy he should have a look at monbiot's piece . then i highlighted that monbiot had included the fact that the us still holds  ,  tons of chemical weapons . then i said that the us are hypocrites ,  which nobody can deny . it is precisely john kerry that labelled chemical weapons a moral obscenity in his speech on august . and ,  indeed ,  morally ,  if chemical weapons are so abhorrent ,  then why is the us resisting and foot - dragging from its own commitment to disarm ? is that rank hypocrisy ? yes ,  obviously it is . then i start to get puerile ,  crappy sixth form analogies from you about dicks and rape so on . what the hell are you smoking ? i just saw an anti - interventionist like myself getting hooked by a disingenuous question from septic mike into an indefensible position . the same argument you made ,  if valid ,  could be used by those saying we should stri	included fact chemical john chemical august chemical start form question position made	expand
30189	 . well clearly you might think clients think well of you ,  because they are expected to be 'ever so grateful' by a system that is not what it seems . obviously so do most social workers see themselves as benefiting their clients ,  but here's a reality check for you and i expect more people will report negatively when privately interviewed by researchers who are not part of social workhttpwww . communitycare . co . ukarticlesinconsistent - social - workers - putting - trafficked - children - at - risk . htmwhy do we need josh mcallister's cv at the end ? and why do we need to know he's single ? i'd be more interested to understand why he only managed years as a teacher . to be fair in those three years he must have impressed sufficiently to be made head of department . also ,  i don't think that leaving teaching after three years to set up a social enterprise he feels passionately about necessarily implies that he couldn't 'manage' it  -  for a sizeable chunk of the time he was working as a teacher	system social people part social social children years years made years set social time working	expand
19949	that the economy is slowly coming out of recession . you were the architectand brown who got this country into the mess we are now in ,  and you haven't even got the guts to admit it . talk about being in denial of what you did to this country . do us all a favour and leave this country asap . the central planks of labour's argument seem to be even though we are seeing growth ,  people's living standards are still falling osborne inherited an economy which was growing in however ,  in people's living standards were still falling ,  despite the growth in the economy ,  so labour's two arguments appear to contradict one another . also ,  whisper it ,  but much of the bounce came about because labour bailed out the banks ,  allowing the city to venture out of its shell and start doing business again ,  after the terrifying post - lehman's prospect of banks being allowed to go under . the early blip in gdp was almost entirely down to a temporary cut in vat and other temporary schemes like car s	country country country growth living standards living standards growth city start business post early car	expand
15340	was in amsterdam earlier this week and bikes cycle very close to pedestrians . but the pedestrians seem unfazed by it ,  i suspect because most are also cyclists and know it's not dangerous ,  and the rest have been walking around the city for years without getting hit . this does not justify cyclists riding on the pavement . this does not justify cyclists riding on the pavement . i'm not keen on pavement cycling either ,  but as someone who rides on the road ,  i believe strongly that much if not all pavement cycling is the result of incompetent aggressive driving . in other words ,  pavement or rather footway cycling is caused by bad drivers . as someone who has walked to work in london for years ,  that cyclists forced onto the pavements is not what i have observed . most often the pavement cycling i have seen and this includes cycling within pedestrian crosswalks happens for the convenience of the cyclist . the only time riding on the pavement could be justified is in the situation where a car has li	week city years road result work london years includes time car	expand
31943	ings ? this is only possible in scandanavian countries where the citizen are better educated in civility ,  anticipatory democracy ,  political education ,  mutal respect and equality and thinking for themselves . it won't work in countries like the uk where inequality and separation are very deliberately maintained and strengthened . oh ,  i think it would work in uk and even in us ,  if only implemented . yeah ,  and look where it got them ,  rape of their women at an all time high and of the attacks are by immigrants . lovely . his ideology need to be confronted and understood . norway's population is mature enough to take it . this article is obscene and is typical of sanctimonious left liberal views . the actions are totally selfish as they fill the desires of people who consider that principles should out weigh the many feelings of people who's sons and daughters were butchered without any consideration because of this man's perverted views . before long he will be seen in some completely twisted view as par	countries education work countries work time high left views people people views long view	expand
27831	ember . presumably all the people here who think it is stupid to grieve for someone one has not met ,  think its is stupid to grieve for all those kids gassed in damascus ? or all the people killed by drones ,  or run over by israeli tanks . children murdered by use of illegal weapons is different from someone dying in a car crash which could have been avoided . in any case ,  i'm not sure that the feeling for the gas victims is grief ,  so much as anger at those who did the gassing . i was in the midst of both a heavy amphetamine habit and a torrid affair with someone else's boyfriend in august so between the speeding and the shagging it all pretty much passed me by . it really wasn't that hard not to notice it ,  well not for me anyway . i still don't really care but she seemed like a decent enough sort . did a lot of good for the treatment of people with aids . weirdly enough speeding and shagging is what did for her . it's so fashionable nowadays to talk about the  " pathetic "  nature of the grief when she died	people people run children car case august hard care good people nature	expand
22632	 " ed miliband has hardened his position over syria by saying that labour would only support military action against the assad regime if britain's national security was threatened or al - qaida and its affiliates gained possession of large stockpiles of chemical weapons . in a significant toughening of its stance ,  the labour leadership has decided there would have to be a  " very significant change "  in circumstances to allow britain to join any operation in syria .  " he cannot rule out action completely in case our national security is threatened ,  to rule that out would be insane . i understand this .  . miliband initially states he supported a limited strike on syria . miliband invited to a briefing by the gov't where they the gov'ts position is discussed . miliband says nothing .  . parliament recalled .  . abbott goes public that she may resign and others in labour voice similar concerns .  . gov't proposes motion discussed at briefing .  . miliband first mentions he wants votes ,  inspectors reports etc .  .  . camer	position labour support action national security large labour change action case national security position public labour	expand
24734	up with serbia and croatia in there . england would probably just reach the play - offs or miss out . didn't england rout croatia  -  and  -  last time they played in qualifiers ? didn't england rout croatia  -  and  -  last time they played in qualifiers ? just had a flashback of joe cole wheeling away after being sparked out by a croat ,  all eyes rolling and mouth open .  .  . that's my abiding memory of that game ,  not walcott's hat trick . according to an englishman belgium is a small country ,  according to a russian england is a small island nobody care . scotland's players seem small physically ,  compared to belgium's . they are big strong guys with good technical ability . we are small by comparison . i don't see anything changing soon . it's better than levein's reign but not by much . yep . this must be inherent in the way we train our players . not physically strong enough ,  don't look as light footed with turn of pace . absolutely nothing to get excited about . spain should give up ,  wee guys'll never win noughtit wil	england play england time england time open small country england small care small strong good small strong give	expand
30621	still rip england apart ,  it's become fashionable . most of the ukraine players play for kiev or donetsk . that hardly makes them 'fairly average' . rooney was injured . lampard and gerrard are well past their best ,  possibly cole too . carrick is ,  well carrick . meanwhile our squad is padded out with players like lambert ,  jagielka and walker ;  good players certainly ,  but hardly world - beaters . milner is warming the bench at man city ,  young is struggling at man u ,  joe hart has been out of form . the fact that we are ruing the suspension of danny wellbeck league goals last season from matches tells the story . we have to face it ,  the cupboard is bare .  .  . the cupboard is fairly bare . we still have players with about champions league final appearances between them . by any metric the players at our disposal are better than ukraine ,  poland and montenegro . nobody expects us to win the world cup but we were gifted a very easy draw look at france spains group and have played terribly . drawing with ukraine	england players play players good players world man city young man form players players world group	expand
17591	women throughout the world ,  the diminishing of them in daily life ,  the physical abuse ,  the lack of awareness of this in the minds of men ,  who are generally speaking the perpetrators . instead of speaking out on behalf of women ,  they are either silent or rush ,  as we see here ,  to dispute the evidence . naive and rude . if you haven't noticed how many men who are fascinating ,  clever ,  kind in many ways ,  who have many other good qualities are also competitive and dismissive of women as equals ,  not to mention abusive in the home ,  then you are either very inexperienced or unobservant . no one suggest men want to diminsh women . literature biographies and autobiographies as well tells of the historical and lawful discrimination of women as well as widespread everyday offhand little abuses ,  which seem to be getting worse ,  not better . i am particularly aware of this in the art and film world . it is simply lazy thinking and rude to suggest i might be friends with racists and bigots . if your knowledge were	women world life men women men ways good women home men women women art film world knowledge	expand
16590	l claim to take with the largest sack of salt you can manage to carry . it's one thing to say that alien races raise the likelihood of a god ;  it's another thing entirely ,  from a rational point of view ,  to think you can infer his existence from the same evidence . or at least ,  that's my humean - style response . thank you for the explanation but i think the logic is grasping at straws . religious people may claim incredible odds against something complex like life occurring on its own but that's because i it's a self - serving claim that ii depends on assumptions that can't be proved either way ,  yet . if we find life common throughout the universe it simply suggests that life gets started more easily than we might hitherto have supposed . this doesn't imply a god any more than any other competing theory . in my view ,  it is simply evidence for the physical laws of the universe happening to be favourable . it is also evidence that those people who preach religion are even more wrong than we all previousl	claim thing god thing point view evidence people claim life claim find life simply life god view simply evidence evidence people	expand
30005	ecution should take place unless the outcome is guaranteed ? not unless we are a straw man we aren't . the cps code of practice says that  " prosecutors must be satisfied that there is sufficient evidence to provide a realistic prospect of conviction against each suspect on each charge .  " it elaborates on this to say that  " it means that an objective ,  impartial and reasonable jury or bench of magistrates or judge hearing a case alone ,  properly directed and acting in accordance with the law ,  is more likely than not to convict the defendant of the charge alleged " in other words you don't need to have certainty of conviction ,  but you do need something greater than  . furthermore prosecutors do ,  in a sense ,  have to take on the role of judge and jury ,  because they do have to imagine what a competent judge and properly instructed jury will make of the case . unlike the writer ,  i sat in the public gallery and followed this trial day by day . it was blatantly obvious to anyone with even a minute	place man practice provide means case law make case public day day	expand
2314	some families have a history of developing heart disease that starts early  .  there may be family members who have heart attacks in their early s  ,  s or even in their s  .  aging increases the risk for having a heart attack  .  older people thus have a higher risk of cardiovascular disease  .  men are at risk to have heart attacks earlier than women  .  but risk in women begins to approximate that of men after women finish menopause  .  there is not much that we can do about those listed above  .  however  ,  we can focus on factors that can be controlled or modified to lower risk  .  modifiable risk factors include things like hypertension  ,  diabetes  ,  smoking  ,  elevated blood lipids  ,  obesity  ,  lack of exercise and others  .  these things can be altered to help lower the chance of a cardiovascular event  .  diabetes can be controlled  .  patients can stop smoking  .  blood pressure can be managed  .  blood lipids can be lowered  .  additionally  ,  other factors that may play a role can also be modified  . 	history heart early members heart early risk heart people risk men risk heart women risk women men women risk risk include things things	expand
32146	oridation in australia " the author concludes that there is insufficient ethical justification for artificial water fluoridation in australia .  "  " in australia ,  the industrial grade fluosilicic acid is the most commonly used chemical for artificial water fluoridation "  " there is little epidemiological evidence to suggest that widespread adoption of water fluoridation has translated into substantial reduction in caries prevalence in australia "  " to date ,  there is no evidence to support the assertion that water fluoridation reduced social disparities in caries incidence in australia or internationally "  .  httpwww . newjerseywatereducation . compdfsfluoridation - medicalethicshumanrights . pdfhere's an article from the peer reviewed international journal of occupational and environmental health in  . fluoridation a violation of medical ethics and human rights .  " silicofluorides ,  widely used in water fluoridation ,  are unlicensed medicinal substances ,  administered to large populations without informed	australia water australia australia water evidence water australia date evidence support water social australia international health human water large	expand
28441	ghout the population globally . ergo ,  we are de - volving . one only has to look at the comment - sections of internet articles to find proof  ;  - but if those traits are being passed on ,  can they really be considered undesirable ? except that the environment has changed so that what were inferior traits by the standards of survival no longer are . its not getting better or worse ,  just different . as above .  . they are surviving so they are fit for this world and so they pass on their genes . the world has changed and will keep doing so . the moment someone's makeup makes them unfit for survival they will cease to survive . it's a self regulating system . you can't be 'outside' of it  -  only out of an environment to which you are adapted . ergo ,  we are de - volving . that's evolution too . evolution doesn't have a direction . it is not from worse to better . it is the only definition of worse and better within biology . if evolution functions primarily by weeding out relatively inferior individuals before they are old en	de internet find environment changed standards longer world world changed makes system environment de	expand
19383	g that it would be a limited attack . this would not be an open - ended intervention . we would not put boots on the ground . instead ,  our action would be designed to be limited in duration and scope ,  the president said yesterday . but the consequences of a strike on syria are unpredictable ,  as the international crisis group said today in a statement cautioning against the use of military force and pressing for a diplomatic solution to the syrian crisis . any u . s .  military action on syria increases the chance for a regional escalation of the conflict . httpmondoweiss . netformer - bush - official - syria - resolution - could - authorize - attack - on - iran - and - lebanon . htmlsyrian electronic army troll . httpgulfnews . comnewsworldusasyrian - electronic - army - hackivists - at - work -  .  .   .   .   .  the text of president barack obamas resolution authorizing the use of military force on syria is so broad that it could justify attacks on iran and lebanon . the issue here is not so much the broadness of the resolu	limited open put action designed limited international group today action work issue	expand
23562	chers are still women . so it is just so not something our society insists on presenting as desirable  -  egotistical ,  cut throat - competitive ,  macho ,  entrepreneurial . other caring professions have the same problem ,  not just teachers ,  though doctors ,  with their uniform of white coats and throwing the shadow of the surgeon's knife about are better at casting it off . not another article ,  the third this week ?  ,  demanding that i  " respect "  something or someone . i might be an old fashioned miserable old git ,  but i don't respect people or things i don't know . i think i'm perfectly civil ,  even courteous to most people ,  but respect ? why not respect people in general ? it's not like you are being asked to kiss their feet ,  just show respect for what teachers do . i think you are confusing respecting people with revering them . can you find no room to respect a profession where people at least the good ones often have to take work home with them ,  not only deal with students and student attitudes ,  but also parent	week respect respect people people respect respect people general show respect people find respect people good work home students	expand
27273	ately followed by .  .  .  if you could remove the roots of religion ,  you remove the roots of humanity ,  too . ritual and narrative are the basic ways by which we learn what it is to be human ,  and i don't think it's grotesque imperialism to regard arguments about which rituals and narratives are truly religious ones  .  .  . which says the opposite . if you treat religion as a natural phenomenon  .  .  .  what we observe will not have clear or logical boundarieshow does that follow ? mechanical interaction is a natural phenomenon and our ability to distinguish between it an other things in our observations has clear and logical boundariesany natural phenomenon can only be abstractedly described by science at present . you know that . that is a logical boundary when we so describe and although we are observing such whatever is going on deeper is beyond the description . a mechanical interaction like in f ma  ?  is only an abstraction based on our experience ,  and an approximate one ,  of a some natural process beyond	ways human natural clear natural things clear natural science present based experience natural process	expand
27034	esolution is damning . that was a response to james rufus at  . the leftwing candidate tomic opposed the coup along with bernardo leighton who were quickly marginalized by right wing frei and alywin who were against allende from the outset . you seem to enjoy omitting facts to suit your argument . indeed ,  tomic recounted " from march on ,  but particularly between june and the day of the coup the country was overwhelmed by illegal activities .  .  . the oppostion sought successfully to show that the government had lost control of public order " condemning his own party . did the christian democrats vote to ratify allende's presidency ? did most of the same people in endorse the resolution condemning allende's assaults on chile's democracy ? the answer ,  no matter how hard you spin ,  is yes to both those questions . so what motivated them to do this if it wasn't allende's abuse of office ? again ,  tomic was head of the party at the time .  .  .  . not right wing frei .  " assaults on chilean democracy "  .  .  .  . a tad hypocriti	june day show government public order party people office party time	expand
28918	xplain away "  incidences of racism in the uk or anywhere else  -  -  on the contrary i said that it remains a major and pernicious influence . i simply noted what i believe to be factually correct  -  -  that in the uk there is greater social ,  institutional and media awareness of racial issues ,  and that provides a greater opportunity for action than in other countries . it doesn't mean that the problem is any less ,  but the opportunities for solutions are probably greater . by contrast in some european countries there is no meaningful effort even to try and track the numbers of racist incidents ,  so there's no means of reliably telling how big the problem really is . obviously you are saying that the uk has had substantial public debate on white racism . as i don't recall any type of debate on the many other forms of racism that are occurring in the uk . really ? you haven't been paying much attention then ,  have you ?   - i don't think i said anything to  " explain away "  incidences of racism in the uk or anywhere	major greater social issues greater action countries problem greater european countries means problem public	expand
20917	u mean cheddar ?  i'm afraid i can't appreciate that particular plastic - like tastemy guess is that you imagine cheddar to be an orange rubbery thing served in big macs . in fact it is like a slightly creamier parmesan which for its part ,  believe it or not ,  is not a cheese powder that comes in a cardboard tube ,  neither just a half - decent piece of mousetrap . and it is not the only british cheese by far . british cheeses are damn good . arie september pm . get ciffix for firefox . so gouda and edam aren't plasticky ? how you regard dutch cheese as being superior to cheddar ,  stilton ,  stinking bishop ,  cheshire ,  caerphilly ,  the huge array of goats cheeses available etc etc is a bit of a mystery to mebut gouda and edam and a bit of smoked cheese if you're lucky ,  yup ,  infinitely superior .  .  . actually ,  there is very good aged gouda . it develops salt crystals as mature cheddar and parmesan do . there is even aged goat's milk gouda ,  which is extraordinary . but the standard dutch  " breakfast slice "  che	big fact part half british british good september pm bit bit good standard	expand
28474	s and until it joined the eu  -  see greek economic miraclei was just countering the dismissive comment about my county by this greatest of cif  " thinkers "  martinineurope . he wrote that greece was a no - growth country in perpetual crisis . i gave the data which show it was not what he claimsin  ,  you may have noticed ,  there was a massive banking crisis the like of which has not been seen since  . thank you very much ,  and no other county ,  no matter how big its deficit was ,  decided to cut as much as greece was forced to cut . they knew that they would destroy their economy with pro - cyclical measures of such magnitude . what is most disgusting in this crisis is that the austerians try to throw all the blame to the greeks for the depth of this crisis ,  launching one vicious cultural attack after the other ,  while economists know well that with such cuts the economy was bound to go into depression killing even healthy capacity . every major economy saw some kind of councontraction . are you seriously	joined county growth country data show county big cut cut economy economy major economy	expand
32170	arsely ground dried grains of wheat andor barley or rye . but corn ?  never . btw potatoes in the form of sweet potato did leave america prior to columbus . but it went westward into the pacific on polynesian voyaging canoes . indisputable evidence that the polynesians discovered america before columbus and maybe before the vikings in newfoundland ,  the dating is imprecise . i reckon all countries had some kind of ground grain or cereal mashed up with water . porridge ,  gruel ,  congee ,  mush , tsampa .  .  . the romans had puls . polenta the word derives from puls ,  and that is what the roman armies marched on . jellytussel september pm . get ciffix for firefox . chasseur only refers to the sauce ,  so while you probably will get mushrooms in isn't neccesary to add them . well ,  yes ,  but i've never heard of anyone making chasseur sauce and leaving out the mushrooms . boscaiola in italy . bosca wood . claudia roden in the abruzzi and molise chapter of the food of italy includes pancetta or unsmoked bacon and slic	ground form evidence ground water september pm add making food includes	expand
12659	must be given time to establish the facts . and he has urged the united nations security council not to be  " missing in action "  as the syria crisis deepens . ban was speaking in the great hall of justice at the peace palace in the hague ,  which is marking its th anniversary .  " give peace a chance . give diplomacy a chance . stop acting and start talking ,  "  he said . ban ki - moon un secretary gerneralthe un isn't finish with their investigation ,  here is president obama and his crew of press agents ,  spilling their desire for airstrikes for this thursday . this president is a war monger just like his predecessor . if he was not a war monger ,  he would wait ,  and hold his folly for another day . it was remarkable obama's blonde haired female press secretary refuse to answer the legality issue of our military strike ,  that was brought up by a journalist correspondent . as we all know ,  when this government refuses to answer questions or dismiss questions ,  they are covering up their actions . sanity prevails .  . now ,  le	time council great give give start press war war day press government questions questions	expand
32551	their lack of belief in a god ? what cultures retain a belief in ancient roman ,  egyptian ,  greek ,  norse ,  etc .  today ? religion progresses changes ,  as do other areas of experience . monotheism seemed to grow out of polytheism ;  but the influence of polytheism left a terrible legacy whereas polytheist societies mayve tended towards tolerance of other deities ,  monotheist ones insisted theirs was the only god . leading to wars and many other forms of conflict ,  division ,  exploitation ,  discrimination ,  etc . but ,  as global travel escalated ,  and peoples from many and diverse cultures increasingly interacted ,  the notion that each cultures conception of a single god was an interpretation of the same god ,  grew . the god of abraham is the god of the jews ,  christians and muslims . that over half the world now recognizes one god ,  and the progress towards greater tolerance and understanding this can enable ,  may be one reason to favor one over many others . many and diverse cultures ,  with varying ideas about t	god today areas experience left god leading travel single god god god god half world god	expand
29990	me in general . most recent data that i am aware of are herehttpswww . gov . ukgovernmentpublicationsan - overview - of - sexual - offending - in - england - and - walesbecause of the nature of the offence . what does that mean exactly ? why doesn't the article address the fact that afzal ,  the cps regional director who first dealt with the case ,  ruled it didn't have enough merits to proceed but he was then overruled by someone from london ? it is worthless if it does not . this case has interference written all over it . it is absurd to say post - saville that allegations against celebreties can be treated normally . there is too much juicy meat in them for the papers to allow them to be treated as any other case . afzal is a highly competent prosecutor who is not afraid to be un - pc . the person who overruled him however .  .  . i'm not persuaded by this article at all .  " leaving aside the le vell case for a moment ,  this raises wider issues of how the criminal justice system deals with reports of historic child abuse .  " you aren	general recent data england article case london case post case article case issues system	expand
27258	r the participants ,  however ,  the two seem to be inseparable . my definition is based on my own analysis of how the word is used ,  using the same methods i apply to work out the meaning of any word . it's not an exact science but i find myself in agreement with the vast majority of english speakers about what words mean . so your position is majoritarian ,  unscientific and is not interested in any analysis except your own ? i think this is complacent ,  and although religion may mean what you say to most english speakers today ,  it doesn't actually work for ancient history and leads to a profound misunderstanding of its role in society . a serious problem with your definition is that there was no such concept until fairly recently . ancient writers never put it like that ,  they have no such word . words like hebrew halakha or greek diaitia our 'diet' or sanskrit dharma are the closest you get and are perhaps best translated as  " the law "  or  " the way "  or  " our ways "  or something like that ,  none of which are	based word work word find english words english today work history society put word words	expand
20567	ed in testing international norms .  .  . 'there are consequences . 'obama said military action  " also fits into a broader strategy we have "  to weaken assad and  " strengthen the opposition ,  "  in an effort to create conditions for  " peace and stability in the region .  "  " then obama has deliberately engineered the path for prolonged missile strikes at syria .  " that's precisely the way i read the situation . you'll find that neither john mccain or lindsey graham are considered to be  " rightwingers "  in the states . much of their opposition comes from their right ,  by neo - libertarians who oppose attacking syria . it used to be that  " rightwing "  was merely part of the political spectrum . but the republicans as a party have drifted so far to the right that  " rightwing "  is now an entire political spectrum of its own ,  and senators like mccain and graham would indeed be moderates within that spectrum . but outside of the republican party ,  i think they'd still be considered  " rightwing "  . that fails to recognize that a reluctant	international action conditions read find john considered part political party political party considered	expand
17574	ccessful spouse . but to interpret this statistic as evidence that gender - envyhatred is inherently more - or - less one - sided reveals ellens understandable lack of perspective that would be mitigated by a mature awareness of it . try one month of being called a wimp ,  loser ,  sissy and to stop - whining - and - get - back - up - and - take - it - like - a - man whenever you fall down or dont measure up ,  and it might dawn on you how it is that men also outnumber women in prisons ,  coronary wards ,  and battlefields ,  and why it is that we dare not be lulled into indulging in a more relaxed and balanced attitude towards our careers much as wed like to . more importantly ,  it might explain why one is more likely to read about misogyny than about misandry . this . it absolutely staggers me how many feminists seem to have grasped that the male gender role strongly involves not speaking about your problems ,  who then assume that the lack of discussion by males about their problems means their problems are fewer or less serious . i	month called back man men women read role problems problems means problems	expand
30154	e of stifling the opposition . true enough about sven i guess ,  he did pick up the pieces after keegan but from after the world cup in  ,  beckhamania was ridiculous . he could've put a stop to it ,  instead of indulging a player ,  who ,  lets be honest ,  was generally average but with one freakish talent . we all bought into it though ,  so can't really blame him . i don't see the shame in losing to a romania team who were quite good for four or five years beforehand . admittedly england took them a little for granted but they performed well in their next two games . hoddle's mistake was that he showed too much of his personality . in spain aragones was a horrible racist prat but he won a trophy . now i'm not condoning that behaviour but i think this part of the world is far too worried about what people say rather than what they do . i think it has a lot to do with hope more than anything else .  .  .  . after the mess taylor left behind ,  we were gazzas toenail away from reaching the final in  . venables and hoddle	world put team good years england part world people left final	expand
13774	at chemical weapons are present and being used . not really convincing to moi . that comment makes no mention of assad . it says you're not convinced ,  unlike that silly usa ,  that chemical weapons are present and being used . it ends with a glib 'to moi' . you've changed your view entirely since then ,  it would seem . good . the first step here is to realise people are dieing ,  in agony ,  in their hundreds . what i was trying to say and very badly and not clearly . you are right charles . very badly put . i knew what i meant and it was clear in my mind . just too tired i suppose . as you will see from my other posts . i am sure there has been chemical warfare happening . some writers on the ground in syria are not convinced about who did this . my poke at the usa is that they are convinced and so everyone must jump up and down and go to war . i suppose i am trying to say that anything the usa say is true is not necessarily so . for instance ,  i am not convinced that any intervention is about the use of wmd . as bad as that is a	present makes usa present view good people put clear ground usa war usa	expand
26741	murdoch to give them a bad name ,  they do a pretty good job of that on their own . i suppose it was murdoch who forced them to fiddle expenses ,  murdoch who forces them to lie and sleeze around . and politics may not be about the persuit of money ,  but it is about the persuit of power ,  which is worse ? for what its worth and since you raise the subject ,  i take the view a minority one ,  im afraid that you were punished disproportionately and as a result of an act of brainless spite . the contempt in which politicians are held has little to do with relatively trivial offences . it has everything to do with the mendacity ,  insincerity and cynicism that has taken over and coloured our political culture in respect of much larger issues than speeding points . to err is human ;  to lie and manipulate and deceive the people whom you are elected to serve is despicable far more despicable than anything you did . thanks for that . i don't think it is a minority view in fact . a lot of people have said that senten	give good money power subject view act issues human people view people	expand
27313	am . get ciffix for chrome . what do you think you would look like if you were left out in a mediteranean sun from dawn till dusk ? you wouldn't be just a bit red . exactly . by the end of all that it wouldn't look like any human being that had ever been alive . people wouldn't be cozying up to a walking carcass ,  would they ? if this happened as described they would be running a mile . the only answer if you don't want to think it through properly . erm .  .  .  quite the opposite in fact . what's more likely if you think it through ,  that some supernatural event happened that raised a man from the dead after three days ,  something that is utterly impossible by any standard ,  and this person didn't happen to look like the original guy .  .  .  .  .  or it was in fact someone else ? you need to think it through properly ,  i already have . there are plenty of eye witness testamonies about what happened . can you produce even one to support your theory ? nobody saw this man come back to life ,  they saw the guy who claimed to be	left end people fact event man days fact support man back life	expand
